Day_Mins,Day_Calls,Avg_Day_Mins,Day_Charge,Eve_Mins,Eve_Calls,Avg_Evn_Mins,Eve_Charge,Night_Mins,Night_Calls,Avg_Night_Mins,Night_Charge,Intl_Mins,Intl_Calls,Avg_International_Mins,Intl_Charge,Total_Day_Data,Total_Evn_Data,Total_Night_Data,Total_Data,label
192.8,68,0.352697095,32.78,158,86,1.837209302,13.43,235.5,105,2.242857143,10.6,12.7,6,2.116666667,3.43,52.27640166,38.47016112,89.3021534,180.0487162,0
162.6,98,0.602706027,27.64,206.2,109,1.891743119,17.53,141.6,66,2.145454545,6.37,8.2,2,4.1,2.21,32.45429775,89.35365336,56.13439847,177.9423496,0
219.4,92,0.419325433,37.3,180.5,73,2.47260274,15.34,104.1,91,1.143956044,4.68,11,1,11,2.97,99.09354972,68.85455058,70.02611758,237.9742179,0
137.2,111,0.809037901,23.32,165.9,119,1.394117647,14.1,182.3,72,2.531944444,8.2,14.3,4,3.575,3.86,48.26506736,91.87578417,91.40016456,231.5410161,0
87.7,103,1.174458381,14.91,278.2,97,2.868041237,23.65,170.6,93,1.834408602,7.68,10.5,10,1.05,2.84,64.41833976,77.8028659,8.689040182,150.9102458,0
271.1,80,0.295094061,46.09,172,133,1.293233083,14.62,169.2,105,1.611428571,7.61,10.3,5,2.06,2.78,71.59306485,53.02907243,51.60963178,176.2317691,0
103.4,94,0.909090909,17.58,189.3,125,1.5144,16.09,227.2,125,1.8176,10.22,14.4,3,4.8,3.89,9.322109544,75.59226193,15.62150526,100.5358767,0
52.2,106,2.030651341,8.87,220.1,113,1.947787611,18.71,112.3,95,1.182105263,5.05,11.4,2,5.7,3.08,89.34552674,18.46724695,70.53382361,178.3465973,0
165.4,106,0.640870617,28.12,273.7,109,2.511009174,23.26,210,93,2.258064516,9.45,8.7,3,2.9,2.35,36.11661175,14.35067592,83.84882631,134.316114,1
147.5,110,0.745762712,25.08,191.7,97,1.97628866,16.29,135,68,1.985294118,6.08,16.4,3,5.466666667,4.43,62.98615548,59.28397348,13.51057743,135.7807064,0
217.8,93,0.426997245,37.03,214.7,95,2.26,18.25,228.7,70,3.267142857,10.29,11.3,7,1.614285714,3.05,97.44467724,48.43294255,50.08397599,195.9615958,0
235.7,79,0.335171829,40.07,136.9,85,1.610588235,11.64,220.9,97,2.277319588,9.94,13.3,10,1.33,3.59,23.79238217,48.69502492,95.73444505,168.2218521,0
204.5,92,0.449877751,34.77,139.6,121,1.153719008,11.87,205,103,1.990291262,9.23,8.6,5,1.72,2.32,26.85206154,23.35604115,17.07319151,67.28129421,0
178.4,143,0.801569507,30.33,247,123,2.008130081,21,259.9,105,2.475238095,11.7,9.6,2,4.8,2.59,76.94102766,60.75744101,19.88872303,157.5871917,0
130.1,68,0.522674865,22.12,247.2,77,3.21038961,21.01,289.4,87,3.326436782,13.02,13.5,5,2.7,3.65,81.32926458,19.45164027,21.37857574,122.1594806,0
103.7,100,0.964320154,17.63,236.3,78,3.029487179,20.09,256.6,102,2.515686275,11.55,14.8,4,3.7,4,19.36203205,54.53872086,4.218505035,78.11925795,0
239.9,91,0.379324719,40.78,177.1,104,1.702884615,15.05,217.2,118,1.840677966,9.77,5.9,3,1.966666667,1.59,20.52942481,67.2812231,93.08444726,180.8950952,0
148.4,110,0.741239892,25.23,267.1,90,2.967777778,22.7,151.5,101,1.5,6.82,8.9,4,2.225,2.4,93.2074716,49.45200534,19.37234968,162.0318266,0
148.6,106,0.713324361,25.26,210.8,65,3.243076923,17.92,203.7,86,2.368604651,9.17,10,2,5,2.7,89.877321,68.94254608,35.17458695,193.994454,0
191.1,69,0.361067504,32.49,129.2,113,1.143362832,10.98,207.5,117,1.773504274,9.34,12.9,1,12.9,3.48,31.29614101,87.48267912,55.44181742,174.2206376,0
218.5,76,0.347826087,37.15,112.7,94,1.19893617,9.58,205.1,121,1.695041322,9.23,7.3,4,1.825,1.97,73.40168558,28.65201629,74.96292714,177.016629,0
97.5,95,0.974358974,16.58,195.8,82,2.387804878,16.64,288.8,78,3.702564103,13,0,0,0,0,29.69672572,95.78906948,91.93806481,217.42386,0
128.7,126,0.979020979,21.88,117.6,94,1.25106383,10,198.4,132,1.503030303,8.93,10.8,5,2.16,2.92,52.99076485,56.4024481,76.9752556,186.3684685,0
236.6,69,0.291631445,40.22,197.5,68,2.904411765,16.79,209.5,102,2.053921569,9.43,9.5,10,0.95,2.57,21.65878777,40.27859787,22.00019022,83.93757586,0
85.9,113,1.31548312,14.6,226.7,91,2.491208791,19.27,279.6,110,2.541818182,12.58,15.6,16,0.975,4.21,59.60192105,66.73432528,95.8965794,222.2328257,0
141.2,96,0.679886686,24,167.7,94,1.784042553,14.25,274.4,101,2.716831683,12.35,11.4,2,5.7,3.08,28.31926167,89.98067626,70.77867233,189.0786102,0
194.4,104,0.534979424,33.05,176,84,2.095238095,14.96,230.1,110,2.091818182,10.35,11.5,3,3.833333333,3.11,38.66000867,43.78166342,27.29362598,109.7352981,0
167.6,100,0.596658711,28.49,154.5,90,1.716666667,13.13,281.4,107,2.629906542,12.66,17.3,3,5.766666667,4.67,10.22744371,23.35635648,92.27214755,125.8559477,0
234.5,134,0.571428571,39.87,164.2,94,1.746808511,13.96,191.4,72,2.658333333,8.61,6.1,4,1.525,1.65,23.56784984,98.47994148,32.16426886,154.2120602,0
154.2,78,0.505836576,26.21,196.7,85,2.314117647,16.72,253.5,97,2.613402062,11.41,10.1,9,1.122222222,2.73,60.52432816,95.87713133,98.21714143,254.6186009,0
143.2,99,0.691340782,24.34,169.9,91,1.867032967,14.44,221.6,77,2.877922078,9.97,11.6,1,11.6,3.13,44.35236474,52.13109127,65.10926724,161.5927233,0
216.4,80,0.369685767,36.79,249.7,90,2.774444444,21.22,185.9,99,1.877777778,8.37,12.7,4,3.175,3.43,98.97694589,49.28107324,49.41254354,197.6705627,0
161.9,85,0.525015442,27.52,151.2,82,1.843902439,12.85,191,131,1.458015267,8.59,8.5,2,4.25,2.3,30.34487675,82.06952714,69.47467584,181.8890797,0
118.7,90,0.758213985,20.18,205.1,57,3.598245614,17.43,172.2,100,1.722,7.75,10.4,6,1.733333333,2.81,64.061057,70.44589858,11.16996183,145.6769174,0
179.1,123,0.686767169,30.45,196.6,132,1.489393939,16.71,186.7,116,1.609482759,8.4,10.2,10,1.02,2.75,99.3463799,91.36048599,65.68670698,256.3935729,0
147.9,97,0.655848546,25.14,209.3,99,2.114141414,17.79,162.1,80,2.02625,7.29,8.8,5,1.76,2.38,12.33966732,34.19906491,61.33935673,107.878089,0
209.2,110,0.52581262,35.56,116.6,73,1.597260274,9.91,109.6,105,1.043809524,4.93,16.5,4,4.125,4.46,9.613786647,56.86308761,41.56538335,108.0422576,0
244.3,140,0.573065903,41.53,322.3,89,3.621348315,27.4,166.8,83,2.009638554,7.51,10.6,6,1.766666667,2.86,1.438732074,72.58704959,32.45448319,106.4802648,0
175.3,96,0.54763263,29.8,262.3,122,2.15,22.3,143.9,76,1.893421053,6.48,5.6,11,0.509090909,1.51,26.58627392,63.41561639,53.31106917,143.3129595,0
150.5,92,0.611295681,25.59,120.3,95,1.266315789,10.23,271.2,96,2.825,12.2,9,2,4.5,2.43,36.93224915,30.02456484,41.44520835,108.4020223,0
197.4,73,0.369807497,33.56,295.7,113,2.616814159,25.13,211.7,73,2.9,9.53,13.2,2,6.6,3.56,15.74484098,32.39834106,87.91329689,136.0564789,0
163.5,136,0.831804281,27.8,143.7,111,1.294594595,12.21,253.4,82,3.090243902,11.4,12.6,5,2.52,3.4,73.40440157,99.70955907,90.98623278,264.1001934,0
236.9,93,0.392570705,40.27,197.7,113,1.749557522,16.8,309.1,78,3.962820513,13.91,11.4,7,1.628571429,3.08,49.61687756,27.1578542,83.92074131,160.6954731,1
82.3,77,0.935601458,13.99,167.2,80,2.09,14.21,194.7,70,2.781428571,8.76,7.2,4,1.8,1.94,32.69871129,92.22260877,17.00001636,141.9213364,0
216,111,0.513888889,36.72,153.7,115,1.336521739,13.06,227,74,3.067567568,10.22,12.7,4,3.175,3.43,0.763094697,98.58140453,52.07703813,151.4215374,0
180,119,0.661111111,30.6,198.8,126,1.577777778,16.9,217.1,70,3.101428571,9.77,12.4,3,4.133333333,3.35,73.06832663,39.01656036,4.915556193,117.0004432,0
143.7,55,0.382741823,24.43,173.1,108,1.602777778,14.71,239.1,95,2.516842105,10.76,5.8,6,0.966666667,1.57,15.71835765,5.474896101,74.35309967,95.54635342,0
198.2,107,0.539858729,33.69,280.4,132,2.124242424,23.83,129.6,73,1.775342466,5.83,11.3,7,1.614285714,3.05,71.43883359,64.51256655,8.324098334,144.2754985,0
185.6,106,0.57112069,31.55,219.7,113,1.944247788,18.67,152.1,120,1.2675,6.84,11.1,5,2.22,3,54.43614904,64.31313724,19.98135538,138.7306417,0
137.6,108,0.784883721,23.39,162,80,2.025,13.77,187.7,126,1.48968254,8.45,5.8,10,0.58,1.57,93.40638726,8.493736124,43.66741485,145.5675382,0
273.9,119,0.434465133,46.56,278.6,103,2.704854369,23.68,255.3,90,2.836666667,11.49,10.9,7,1.557142857,2.94,37.1125617,10.76785752,41.46508272,89.34550194,1
125.3,92,0.734237829,21.3,141.2,108,1.307407407,12,168.2,68,2.473529412,7.57,6.3,2,3.15,1.7,21.66325238,65.41406127,66.82822641,153.9055401,0
178.8,102,0.570469799,30.4,167.9,84,1.998809524,14.27,178.9,65,2.752307692,8.05,8.6,4,2.15,2.32,33.19191766,7.687338104,49.11045954,89.9897153,0
214.9,86,0.400186133,36.53,198.2,89,2.226966292,16.85,170.8,139,1.228776978,7.69,8.2,5,1.64,2.21,21.99640397,61.53882975,38.23632534,121.7715591,0
163,93,0.570552147,27.71,203.9,102,1.999019608,17.33,159,109,1.458715596,7.15,15.1,4,3.775,4.08,22.74921472,73.38934999,68.54596711,164.6845318,0
163.8,77,0.47008547,27.85,134.9,112,1.204464286,11.47,79.3,95,0.834736842,3.57,8.8,2,4.4,2.38,80.35416288,13.8743324,36.86555654,131.0940518,0
189.5,113,0.596306069,32.22,204.9,100,2.049,17.42,221.7,93,2.383870968,9.98,13.4,3,4.466666667,3.62,9.444564492,75.08438181,34.77662966,119.305576,0
155.2,110,0.708762887,26.38,230.9,133,1.736090226,19.63,261.6,100,2.616,11.77,4.5,4,1.125,1.22,63.92388649,61.74385369,90.98921012,216.6569503,0
242.3,102,0.420965745,41.19,350.9,102,3.440196078,29.83,163.1,93,1.753763441,7.34,11.3,3,3.766666667,3.05,38.71663194,41.39789076,2.908777972,83.02330068,1
254.1,127,0.499803227,43.2,180.2,108,1.668518519,15.32,196.2,129,1.520930233,8.83,8.7,4,2.175,2.35,12.23649985,19.39153307,82.68437306,114.312406,0
112,90,0.803571429,19.04,208,112,1.857142857,17.68,150.3,83,1.810843373,6.76,11.3,4,2.825,3.05,7.491558951,82.37071127,15.99183805,105.8541083,0
115.5,73,0.632034632,19.64,267.3,83,3.220481928,22.72,114.2,90,1.268888889,5.14,13.3,5,2.66,3.59,67.96422466,63.32597511,77.1997784,208.4899782,0
137.1,102,0.743982495,23.31,210.8,114,1.849122807,17.92,191.4,120,1.595,8.61,11.1,4,2.775,3,63.10896378,43.06525854,39.39236741,145.5665897,0
198.4,113,0.569556452,33.73,235.9,144,1.638194444,20.05,325.6,99,3.288888889,14.65,10.1,3,3.366666667,2.73,47.02652364,99.43449025,81.06294312,227.523957,0
132.7,94,0.708364732,22.56,204.6,101,2.025742574,17.39,154.7,78,1.983333333,6.96,12.9,7,1.842857143,3.48,10.5537709,43.33565725,40.86863916,94.7580673,0
219.6,99,0.450819672,37.33,210.4,99,2.125252525,17.88,242.7,88,2.757954545,10.92,13.8,8,1.725,3.73,56.49921352,82.59567855,99.55271394,238.647606,0
169.6,96,0.566037736,28.83,234.7,112,2.095535714,19.95,285.4,83,3.438554217,12.84,11.2,4,2.8,3.02,44.73152758,94.45714525,29.93557786,169.1242507,0
160.4,73,0.455112219,27.27,293.9,103,2.853398058,24.98,306.6,90,3.406666667,13.8,12.6,5,2.52,3.4,51.72485202,9.799051885,32.93704102,94.46094492,0
95,89,0.936842105,16.15,167.9,92,1.825,14.27,200.6,79,2.539240506,9.03,11.2,2,5.6,3.02,3.975099879,99.596676,88.06166216,191.633438,0
160.1,87,0.543410369,27.22,256.7,120,2.139166667,21.82,270,107,2.523364486,12.15,7,1,7,1.89,1.869349089,58.50068755,35.87579151,96.24582815,0
194.6,114,0.585817061,33.08,232.8,106,2.196226415,19.79,173.4,92,1.884782609,7.8,3.8,2,1.9,1.03,38.25382214,94.30687511,66.69053213,199.2512294,0
236.4,73,0.308798646,40.19,287.3,120,2.394166667,24.42,192,94,2.042553191,8.64,13.8,4,3.45,3.73,92.88638032,15.69914412,18.48804733,127.0735718,1
157.1,95,0.604710376,26.71,213.1,36,5.919444444,18.11,280.4,77,3.641558442,12.62,7.6,3,2.533333333,2.05,78.7129882,95.21276886,58.45097916,232.3767362,0
179.8,125,0.695216908,30.57,173.2,86,2.013953488,14.72,272.8,97,2.812371134,12.28,10.9,4,2.725,2.94,67.27039351,83.31229199,67.09320831,217.6758938,0
148.2,108,0.728744939,25.19,161.8,113,1.431858407,13.75,259.3,103,2.517475728,11.67,11,4,2.75,2.97,98.68923988,33.57002183,33.67611969,165.9353814,0
183.2,103,0.562227074,31.14,209.4,111,1.886486486,17.8,172.4,109,1.581651376,7.76,11.9,6,1.983333333,3.21,2.94006863,24.05321648,83.54852955,110.5418147,0
119.2,88,0.738255034,20.26,168.3,110,1.53,14.31,204.7,119,1.720168067,9.21,12.2,6,2.033333333,3.29,0.605261854,97.24184019,43.70077467,141.5478767,1
224,102,0.455357143,38.08,192,99,1.939393939,16.32,163.1,100,1.631,7.34,9.6,2,4.8,2.59,0.989632125,91.61275917,65.06461165,157.6670029,0
19.5,149,7.641025641,3.32,140.9,109,1.29266055,11.98,179.7,111,1.618918919,8.09,7.9,1,7.9,2.13,0.321427524,28.06442729,51.60219396,79.98804878,0
184.8,83,0.449134199,31.42,248.6,101,2.461386139,21.13,133.1,113,1.177876106,5.99,9.6,8,1.2,2.59,47.17809786,37.20864902,95.56509891,179.9518458,0
176.3,140,0.794100964,29.97,201,104,1.932692308,17.09,161.9,123,1.316260163,7.29,11.3,5,2.26,3.05,92.2998343,63.74878688,28.98749094,185.0361121,0
241.7,115,0.475796442,41.09,168.5,133,1.266917293,14.32,169.8,122,1.391803279,7.64,11.1,2,5.55,3,10.61748445,88.60034182,87.67379647,186.8916227,0
224.7,121,0.538495772,38.2,294,131,2.244274809,24.99,290,61,4.754098361,13.05,9.8,6,1.633333333,2.65,19.75946259,64.72118111,29.75731321,114.2379569,0
207.3,115,0.554751568,35.24,198.4,82,2.419512195,16.86,114.1,83,1.374698795,5.13,8.6,4,2.15,2.32,16.93593266,84.21627572,1.044287422,102.1964958,0
196.8,81,0.411585366,33.46,168,110,1.527272727,14.28,132.6,98,1.353061224,5.97,12.7,7,1.814285714,3.43,79.96037665,88.45541199,56.85261806,225.2684067,0
110.9,74,0.667267809,18.85,115.6,90,1.284444444,9.83,190.5,114,1.671052632,8.57,15.8,9,1.755555556,4.27,64.46490878,74.51255289,14.83268505,153.8101467,0
122.5,145,1.183673469,20.83,273.3,103,2.653398058,23.23,197.8,71,2.785915493,8.9,8,3,2.666666667,2.16,75.64656461,48.89051813,52.23900885,176.7760916,0
226.9,144,0.634640811,38.57,201.6,122,1.652459016,17.14,130.2,121,1.076033058,5.86,13.2,5,2.64,3.56,34.86131985,61.79301905,81.05425484,177.7085937,0
187,65,0.347593583,31.79,141.4,128,1.1046875,12.02,238.2,108,2.205555556,10.72,10,8,1.25,2.7,80.80329668,48.95917899,43.55302255,173.3154982,0
170.5,113,0.662756598,28.99,193.2,129,1.497674419,16.42,188,91,2.065934066,8.46,11.2,6,1.866666667,3.02,54.28989811,9.169243002,45.0996558,108.5587969,0
204.8,101,0.493164063,34.82,161,80,2.0125,13.69,285.7,89,3.21011236,12.86,9.5,3,3.166666667,2.57,3.773118511,44.04986932,85.77082064,133.5938085,0
165.9,114,0.68716094,28.2,235.9,97,2.431958763,20.05,210.1,120,1.750833333,9.45,12,5,2.4,3.24,18.76980402,9.46943924,20.18525984,48.4245031,0
154,133,0.863636364,26.18,198.9,121,1.643801653,16.91,151.9,100,1.519,6.84,9.5,3,3.166666667,2.57,34.1607545,44.43622352,73.00525276,151.6022308,1
158.1,104,0.657811512,26.88,322.2,81,3.977777778,27.39,210,96,2.1875,9.45,8.9,6,1.483333333,2.4,48.31915145,41.63159284,20.0513863,110.0021306,0
225.2,93,0.412966252,38.28,215.1,120,1.7925,18.28,241.8,95,2.545263158,10.88,9.1,2,4.55,2.46,29.3155829,85.11308091,95.60077494,210.0294387,0
159.4,79,0.495608532,27.1,179.5,88,2.039772727,15.26,167.8,71,2.363380282,7.55,9.7,2,4.85,2.62,31.39109778,7.304476367,5.172090473,43.86766462,1
172.7,95,0.550086856,29.36,139.1,90,1.545555556,11.82,174.3,99,1.760606061,7.84,11.7,1,11.7,3.16,12.62084987,53.66512142,15.52923197,81.81520326,0
222.8,99,0.444344704,37.88,175.8,85,2.068235294,14.94,202,111,1.81981982,9.09,11,3,3.666666667,2.97,99.38219703,65.42848256,92.91918654,257.7298661,0
214.1,77,0.359645026,36.4,240.5,94,2.558510638,20.44,188.9,75,2.518666667,8.5,10.1,3,3.366666667,2.73,98.06464106,85.78340889,72.45415967,256.3022096,0
54.8,92,1.678832117,9.32,173,103,1.67961165,14.71,195.1,125,1.5608,8.78,7.5,3,2.5,2.03,80.48095257,61.07235507,67.23682867,208.7901363,0
134,104,0.776119403,22.78,174.5,94,1.856382979,14.83,311.1,79,3.937974684,14,7.3,3,2.433333333,1.97,48.76405408,74.72615562,6.941812503,130.4320222,0
184.8,74,0.4004329,31.42,175.1,84,2.08452381,14.88,158.2,95,1.665263158,7.12,10.5,6,1.75,2.84,32.21581994,70.10078635,99.55832054,201.8749268,0
283.1,112,0.395619922,48.13,286.2,86,3.327906977,24.33,261.7,129,2.028682171,11.78,11.3,3,3.766666667,3.05,70.32559215,32.77081422,82.19627593,185.2926823,0
291.8,143,0.490061686,49.61,214.3,134,1.599253731,18.22,151.2,119,1.270588235,6.8,9.9,2,4.95,2.67,30.67694248,76.87882839,64.78378836,172.3395592,1
222.7,94,0.422092501,37.86,105.8,98,1.079591837,8.99,214.8,78,2.753846154,9.67,13.5,4,3.375,3.65,14.99811422,77.89801372,57.84128042,150.7374084,0
174.5,79,0.452722063,29.67,236.8,136,1.741176471,20.13,270.4,110,2.458181818,12.17,8.5,5,1.7,2.3,44.97862316,95.76764441,12.93344707,153.6797146,0
68.4,86,1.257309942,11.63,193.3,110,1.757272727,16.43,171.5,139,1.23381295,7.72,10.4,4,2.6,2.81,39.76042016,89.61787191,18.46527968,147.8435717,0
273,78,0.285714286,46.41,215.5,98,2.198979592,18.32,104.7,114,0.918421053,4.71,9.6,2,4.8,2.59,88.05134913,6.698199185,24.72870245,119.4782508,0
225.3,134,0.594762539,38.3,108.2,87,1.243678161,9.2,139.6,132,1.057575758,6.28,17.3,9,1.922222222,4.67,9.956127403,81.3187615,36.36625296,127.6411419,1
283.2,130,0.459039548,48.14,162.6,74,2.197297297,13.82,177.7,104,1.708653846,8,7.2,6,1.2,1.94,9.928298413,76.44710858,90.26287137,176.6382784,0
131.4,78,0.593607306,22.34,219.7,106,2.072641509,18.67,155.7,103,1.511650485,7.01,11.1,2,5.55,3,48.24291119,10.05669212,85.2677323,143.5673356,1
89.7,87,0.969899666,15.25,138.6,73,1.898630137,11.78,165.8,114,1.454385965,7.46,10.7,2,5.35,2.89,88.25472526,71.120591,65.44796657,224.8232828,0
127.1,102,0.802517703,21.61,247.7,106,2.336792453,21.05,207.7,75,2.769333333,9.35,5,3,1.666666667,1.35,65.46177357,85.27618049,92.12521821,242.8631723,0
105.9,132,1.246458924,18,231.7,107,2.165420561,19.69,281.3,120,2.344166667,12.66,10.7,5,2.14,2.89,22.58590243,69.12723202,69.47562017,161.1887546,0
142.3,79,0.555165144,24.19,158,113,1.398230088,13.43,177.5,75,2.366666667,7.99,6,11,0.545454545,1.62,72.91561639,99.83592121,88.90138693,261.6529245,0
191.3,80,0.418191323,32.52,138.5,94,1.473404255,11.77,246,107,2.299065421,11.07,6.4,3,2.133333333,1.73,84.77377184,27.88787194,65.16017225,177.821816,0
201.9,93,0.460624071,34.32,156.3,75,2.084,13.29,131.3,92,1.427173913,5.91,13.7,5,2.74,3.7,26.41887551,16.69708408,3.864929531,46.98088912,0
247.3,91,0.367974121,42.04,182.7,60,3.045,15.53,143.2,112,1.278571429,6.44,14.7,2,7.35,3.97,84.76593039,42.13567047,5.244557285,132.1461581,0
242.2,96,0.396366639,41.17,159.7,144,1.109027778,13.57,210,108,1.944444444,9.45,8.9,1,8.9,2.4,1.209447856,74.61940046,54.94198146,130.7708298,0
127.3,80,0.628436764,21.64,222.3,115,1.933043478,18.9,173.9,95,1.830526316,7.83,13.7,5,2.74,3.7,4.874700738,45.3338434,35.04073621,85.24928034,1
162,104,0.641975309,27.54,241.2,120,2.01,20.5,210.4,83,2.534939759,9.47,10.9,7,1.557142857,2.94,31.56441628,61.84000744,2.156679653,95.56110338,0
179.1,93,0.519262982,30.45,238.3,102,2.33627451,20.26,165.7,96,1.726041667,7.46,10.6,1,10.6,2.86,29.11513406,56.0253539,9.960189296,95.10067726,0
197.4,125,0.633232016,33.56,123.4,110,1.121818182,10.49,115.6,101,1.144554455,5.2,12.3,4,3.075,3.32,78.47796717,55.81995127,70.99286632,205.2907848,0
148.2,82,0.553306343,25.19,308.7,67,4.607462687,26.24,235.4,79,2.979746835,10.59,6.4,4,1.6,1.73,76.07991898,90.59358133,47.05647652,213.7299768,0
193.1,85,0.440186432,32.83,172.1,105,1.639047619,14.63,129.6,119,1.08907563,5.83,10.2,1,10.2,2.75,9.479070949,90.53321477,29.98129133,129.9935771,0
171.7,99,0.57658707,29.19,174.8,87,2.009195402,14.86,189.6,130,1.458461538,8.53,7.8,6,1.3,2.11,67.79167495,0.481847734,4.08388462,72.35740731,0
198.5,123,0.619647355,33.75,270.6,74,3.656756757,23,209.9,130,1.614615385,9.45,8.1,10,0.81,2.19,32.21602198,52.52395519,1.871059284,86.61103646,0
121.7,87,0.714872638,20.69,184,76,2.421052632,15.64,266.6,98,2.720408163,12,12.7,3,4.233333333,3.43,46.80293215,70.25993848,11.5161632,128.5790338,0
130.2,105,0.806451613,22.13,278,60,4.633333333,23.63,305.4,74,4.127027027,13.74,14,6,2.333333333,3.78,36.05998582,21.80974866,24.0524055,81.92213999,0
203.4,96,0.471976401,34.58,168.6,61,2.763934426,14.33,173,105,1.647619048,7.79,13.7,3,4.566666667,3.7,46.08568763,56.05518756,40.75825628,142.8991315,0
174.7,83,0.475100172,29.7,280.8,122,2.301639344,23.87,171.7,80,2.14625,7.73,10.5,8,1.3125,2.84,32.18577122,48.47934689,87.84984644,168.5149646,0
241,120,0.497925311,40.97,231.8,96,2.414583333,19.7,220.2,67,3.286567164,9.91,9.9,1,9.9,2.67,50.95759216,36.36280638,42.54193327,129.8623318,1
141.7,95,0.670430487,24.09,221,100,2.21,18.79,227.1,71,3.198591549,10.22,10.2,3,3.4,2.75,10.09794465,60.32628702,58.70144049,129.1256722,0
134.8,96,0.712166172,22.92,167.2,78,2.143589744,14.21,161.5,123,1.31300813,7.27,7.7,5,1.54,2.08,36.67731699,49.33237275,35.76347051,121.7731602,0
163.1,119,0.729613734,27.73,249.4,51,4.890196078,21.2,168.2,77,2.184415584,7.57,9,10,0.9,2.43,60.18786873,20.05191826,54.47193812,134.7117251,0
145.5,116,0.797250859,24.74,228.4,110,2.076363636,19.41,273.4,91,3.004395604,12.3,8.9,8,1.1125,2.4,73.24797054,2.993131176,27.40097691,103.6420786,0
329.8,73,0.22134627,56.07,208.3,120,1.735833333,17.71,267.1,102,2.618627451,12.02,10.6,6,1.766666667,2.86,31.80905012,80.89175965,82.45861075,195.1594205,1
194.5,97,0.498714653,33.07,186.3,131,1.422137405,15.84,178.3,106,1.682075472,8.02,12.7,1,12.7,3.43,44.40605016,60.77677299,25.28250439,130.4653275,0
131.9,93,0.705079606,22.42,272.7,106,2.572641509,23.18,192.8,105,1.836190476,8.68,7.1,4,1.775,1.92,50.63385953,8.720501198,37.8721999,97.22656063,0
150,91,0.606666667,25.5,159.4,75,2.125333333,13.55,228.1,55,4.147272727,10.26,8.5,3,2.833333333,2.3,65.28629202,40.30836996,48.38703262,153.9816946,0
196.6,93,0.473041709,33.42,241.4,140,1.724285714,20.52,226,118,1.915254237,10.17,12.9,4,3.225,3.48,98.16177014,36.51294424,20.52307515,155.1977895,0
99.7,107,1.073219659,16.95,145.1,96,1.511458333,12.33,149.4,99,1.509090909,6.72,14.1,4,3.525,3.81,60.93371835,76.30740333,41.73164835,178.97277,0
143.6,88,0.61281337,24.41,141.8,86,1.648837209,12.05,194,83,2.337349398,8.73,10.8,5,2.16,2.92,87.78126665,66.92848997,1.703783128,156.4135397,0
231.9,56,0.241483398,39.42,211.8,91,2.327472527,18,268.5,74,3.628378378,12.08,12.3,3,4.1,3.32,72.86066534,8.430597669,92.79006355,174.0813266,0
37.8,80,2.116402116,6.43,155.3,105,1.479047619,13.2,175,111,1.576576577,7.88,14.2,5,2.84,3.83,33.74394236,30.43442272,73.54454388,137.722909,0
72.8,107,1.46978022,12.38,186.4,103,1.809708738,15.84,175.3,110,1.593636364,7.89,10.5,4,2.625,2.84,14.50506548,65.80419212,91.27289017,171.5821478,0
94.8,89,0.938818565,16.12,219.1,91,2.407692308,18.62,197.4,65,3.036923077,8.88,11.4,5,2.28,3.08,22.05841515,20.34935613,6.881345731,49.28911701,0
221.8,143,0.644724977,37.71,210.6,115,1.831304348,17.9,221.8,109,2.034862385,9.98,12.4,9,1.377777778,3.35,15.34781765,57.12794425,39.05873473,111.5344966,0
269,120,0.446096654,45.73,233.7,120,1.9475,19.86,179.3,61,2.939344262,8.07,7.3,4,1.825,1.97,17.28684409,92.78782166,55.13018373,165.2048495,1
268.3,114,0.424897503,45.61,185.5,111,1.671171171,15.77,264.6,88,3.006818182,11.91,6.3,7,0.9,1.7,55.0300351,97.99612801,23.92670139,176.9528645,1
198.7,127,0.639154504,33.78,249,105,2.371428571,21.17,173.2,124,1.396774194,7.79,12.5,5,2.5,3.38,75.36816385,22.46246549,84.2577583,182.0883876,0
115.5,75,0.649350649,19.64,218.1,111,1.964864865,18.54,254.9,98,2.601020408,11.47,11.5,7,1.642857143,3.11,83.20105904,25.84435394,56.65240825,165.6978212,1
202.1,100,0.494804552,34.36,195.7,102,1.918627451,16.63,291.8,120,2.431666667,13.13,13.3,5,2.66,3.59,25.31061846,55.63122757,82.08230992,163.024156,0
215.6,113,0.524118738,36.65,200.6,81,2.47654321,17.05,153.8,107,1.437383178,6.92,12.4,6,2.066666667,3.35,68.81625189,42.25601192,55.1555176,166.2277814,0
169.9,107,0.629782225,28.88,209.4,121,1.730578512,17.8,206.1,79,2.608860759,9.27,11.5,2,5.75,3.11,39.06696777,18.28196044,90.97485967,148.3237879,0
201.7,85,0.421417947,34.29,169.4,116,1.460344828,14.4,286.3,80,3.57875,12.88,6,4,1.5,1.62,17.27039272,15.25070316,84.85723396,117.3783298,0
221.1,133,0.601537766,37.59,160.2,140,1.144285714,13.62,161.8,84,1.926190476,7.28,8.4,3,2.8,2.27,70.47498289,9.519905579,43.07834525,123.0732337,0
218.7,117,0.534979424,37.18,115,61,1.885245902,9.78,192.7,85,2.267058824,8.67,9.4,5,1.88,2.54,96.73115825,18.26116619,13.17500175,128.1673262,0
